ID,NAME,SURNAME,SENIORITY,TRANSPORT,TIME_MINUTES
100346,Michał,Makulec,1,Pieszo,79
100347,Bruno,Kojder,2,Rower,40
100348,Fabian,Wawrzyk,3,Hulajnoga,65
100349,Maciej,Olbrych,1,Hulajnoga,88
100350,Oliwier,Lemieszek,3,Hulajnoga,72
100351,Dawid,Szarpak,2,Hulajnoga,49
100352,Tomasz,Śmieszek,4,Rower,27
100353,Gabriel,Andryszczyk,4,Samochód,54
100354,Błażej,Pastuła,1,Pieszo,80
100355,Piotr,Pilipczuk,2,Rower,57
100356,Igor,Gierek,3,Pieszo,63
100357,Marcin,Płócienniczak,1,Pieszo,43
100358,Kornel,Skowyra,3,Hulajnoga,46
100359,Oskar,Małysiak,3,Hulajnoga,59
100360,Nela,Powała,2,Pieszo,42
100361,Jakub,Pospiech,4,Hulajnoga,9
100362,Wiktor,Zimmer,4,Rower,47
100363,Ignacy,Kastelik,3,Samochód,11
100364,Józef,Paczos,3,Pieszo,68
100365,Urszula,Serwach,2,Hulajnoga,6
100366,Natasza,Dynak,1,Rower,72
100367,Alan,Rezmer,1,Rower,49
100368,Łukasz,Margas,1,Skuter,34
100369,Dominik,Twardosz,4,Hulajnoga,18
100370,Angelika,Prokopiak,1,Rower,48
100371,Damian,Nesterowicz,1,Pieszo,41
100372,Daniel,Milewczyk,3,Rower,90
100373,Konstanty,Bugno,1,Skuter,21
100374,Ewa,Wyrobek,4,Pieszo,64
100375,Monika,Łukowiak,4,Skuter,32
100376,Adrianna,Kołaczek,2,Pieszo,38
100377,Mieszko,Dumin,1,Pieszo,85
100378,Malwina,Tryc,1,Rower,7
100379,Marika,Plewnia,4,Rower,32
100380,Janina,Bujko,2,Pieszo,22
100381,Oskar,Kocoł,1,Hulajnoga,33
100382,Kalina,Kuban,4,Rower,28
100383,Agnieszka,Chochół,3,Skuter,43
100384,Filip,Turlej,4,Pieszo,1
100385,Jerzy,Sommer,2,Hulajnoga,33
100386,Dominik,Drobniak,1,Pieszo,56
100387,Paweł,Osman,2,Rower,11
100388,Nataniel,Heinrich,1,Hulajnoga,45
100389,Stanisław,Łodej,1,Skuter,10
100390,Adrianna,Narożna,4,Hulajnoga,47
100391,Sandra,Kryza,3,Samochód,37
100392,Mariusz,Trojanek,3,Skuter,15
100393,Apolonia,Grys,4,Samochód,3
100394,Antoni,Strządała,3,Hulajnoga,41
100395,Olaf,Grygorowicz,3,Samochód,35
100396,Anastazja,Rup,4,Skuter,21
100397,Tola,Szmajda,3,Rower,28
100398,Jędrzej,Świtaj,3,Pieszo,62
100399,Michał,Holeksa,3,Hulajnoga,36
100400,Leonard,Siekierka,2,Rower,11
100401,Alex,Pastor,1,Skuter,26
100402,Adam,Korab,3,Rower,29
100403,Kamila,Kowalówka,1,Pieszo,26
100404,Gabriel,Minkina,3,Hulajnoga,60
100405,Liwia,Jodko,4,Hulajnoga,89
100406,Róża,Józwik,3,Hulajnoga,53
100407,Krystian,Szkoda,3,Rower,71
100408,Artur,Kontny,1,Rower,38
100409,Paweł,Stanaszek,1,Pieszo,51
100410,Anna Maria,Dyjas,4,Pieszo,67
100411,Apolonia,Kapuścik,1,Rower,35
100412,Aniela,Wieczerzak,4,Hulajnoga,46
100413,Anastazja,Pastuszek,2,Samochód,66
100414,Nataniel,Zawalich,1,Rower,71
100415,Tymon,Prucnal,4,Rower,58
100416,Jan,Makulec,4,Skuter,43
100417,Dominik,Deluga,3,Rower,25
100418,Albert,Czajor,3,Pieszo,65
100419,Maciej,Tatarczuk,4,Rower,30
100420,Jędrzej,Folta,3,Pieszo,89
100421,Adam,Boryczko,3,Rower,54
100422,Miłosz,Prokopczyk,4,Hulajnoga,38
100423,Julita,Goliszek,2,Pieszo,73
100424,Wojciech,Ślęczka,1,Skuter,66
100425,Ewa,Przekwas,4,Pieszo,59
100426,Fabian,Milcarz,1,Skuter,79
100427,Adrian,Goska,2,Skuter,66
100428,Elżbieta,Heba,4,Hulajnoga,26
100429,Maciej,Jeka,3,Samochód,16
100430,Damian,Krężołek,2,Pieszo,56
100431,Dorota,Jagieło,3,Rower,77
100432,Emil,Ziemak,1,Hulajnoga,45
100433,Rafał,Rudzik,3,Skuter,39
100434,Agnieszka,Czenczek,1,Hulajnoga,26
100435,Natasza,Różewicz,2,Hulajnoga,82
100436,Michał,Soczówka,2,Rower,54
100437,Ignacy,Łupina,3,Skuter,40
100438,Aniela,Waloch,4,Rower,55
100439,Aleks,Chmara,2,Pieszo,68
100440,Jakub,Kubina,1,Samochód,43
100441,Ida,Raźny,2,Rower,17
100442,Mariusz,Uzar,3,Skuter,9
100443,Tomasz,Kałek,3,Samochód,24
100444,Sebastian,Grzegorzak,2,Skuter,51
100445,Daniel,Przewoźna,4,Hulajnoga,79
100446,Blanka,Jaszcz,4,Hulajnoga,40
100447,Juliusz,Gasz,4,Pieszo,88
100448,Błażej,Gumienny,2,Hulajnoga,62
100449,Nela,Ignatiuk,2,Pieszo,79
100450,Tymoteusz,Para,2,Rower,72
100451,Igor,Preuss,1,Pieszo,37
100452,Marcin,Milcarz,3,Hulajnoga,6
100453,Tobiasz,Pieczyrak,3,Skuter,10
100454,Juliusz,Frydrychowicz,4,Hulajnoga,64
100455,Bartek,Szramka,4,Hulajnoga,57
100456,Józef,Robaszkiewicz,1,Skuter,29
100457,Dominik,Zamora,3,Skuter,38
100458,Eliza,Wichary,2,Pieszo,88
100459,Julianna,Bakun,1,Samochód,85
100460,Maciej,Laszkiewicz,1,Rower,76
100461,Olaf,Wąsiewicz,1,Rower,67
100462,Justyna,Kamyk,3,Pieszo,30
100463,Klara,Minkina,2,Samochód,21
100464,Miłosz,Korzeniak,4,Rower,16
100465,Jerzy,Janiga,2,Pieszo,86
100466,Leonard,Pastucha,3,Samochód,24
100467,Ewa,Wawrzyk,3,Rower,88
100468,Rozalia,Bąbel,2,Samochód,15
100469,Norbert,Broniek,3,Skuter,27
100470,Krzysztof,Mendak,2,Rower,23
100471,Karina,Wudarczyk,1,Hulajnoga,88
100472,Dagmara,Sapeta,1,Rower,22
100473,Patryk,Barszczak,4,Rower,52
100474,Sebastian,Duras,2,Hulajnoga,65
100475,Gustaw,Dzienniak,4,Rower,6
100476,Kajetan,Jarosiewicz,4,Skuter,23
100477,Gabriel,Galik,3,Skuter,82
100478,Patryk,Maras,4,Hulajnoga,15
100479,Aniela,Sysło,4,Hulajnoga,17
100480,Gaja,Kluczek,1,Hulajnoga,31
100481,Malwina,Klejna,1,Hulajnoga,76
100482,Oliwier,Kurbiel,3,Samochód,18
100483,Aurelia,Gajdzik,1,Rower,49
100484,Jeremi,Waleczek,3,Hulajnoga,16
100485,Marek,Gietka,3,Hulajnoga,47
100486,Malwina,Szmalec,1,Pieszo,84
100487,Gaja,Parzonka,1,Hulajnoga,39
100488,Igor,Rajman,4,Skuter,63
100489,Igor,Szumny,4,Pieszo,1
100490,Adrianna,Pusz,4,Rower,32
100491,Sara,Jessa,4,Skuter,65
100492,Grzegorz,Stanclik,4,Skuter,87
100493,Adrian,Uliczka,2,Hulajnoga,35
100494,Piotr,Fogt,1,Pieszo,88
100495,Daniel,Filas,4,Samochód,9
100496,Ada,Senger,1,Rower,86
100497,Apolonia,Starostka,4,Skuter,54
100498,Damian,Bartman,4,Samochód,53
100499,Adrian,Kubowicz,2,Pieszo,11
100500,Andrzej,Twardosz,1,Skuter,35
100501,Olgierd,Grymuza,4,Rower,35
100502,Jerzy,Gołota,4,Skuter,83
100503,Urszula,Breś,3,Hulajnoga,81
100504,Jan,Andrzejuk,1,Pieszo,8
100505,Paweł,Dziechciarz,2,Skuter,63
100506,Sonia,Szajna,4,Rower,80
100507,Dawid,Martynowicz,2,Pieszo,16
100508,Jeremi,Gonet,3,Skuter,26
100509,Anita,Łepek,3,Pieszo,11
100510,Apolonia,Musiała,1,Hulajnoga,80
100511,Ernest,Komuda,2,Samochód,34
100512,Dariusz,Waleczek,1,Hulajnoga,21
100513,Fryderyk,Dzierżak,2,Rower,3
100514,Krzysztof,Golda,3,Hulajnoga,1
100515,Tymoteusz,Kurczab,3,Rower,21
100516,Artur,Skrobek,1,Hulajnoga,10
100517,Adam,Folga,4,Pieszo,86
100518,Alex,Garczyk,2,Samochód,54
100519,Paweł,Ładniak,2,Samochód,14
100520,Konstanty,Buksa,1,Skuter,73
100521,Ernest,Machoń,1,Skuter,32
100522,Justyna,Hołysz,1,Hulajnoga,86
100523,Dariusz,Rurka,1,Skuter,36
100524,Eliza,Dydo,3,Skuter,52
100525,Anastazja,Podsiadła,1,Pieszo,16
100526,Radosław,Gros,1,Rower,67
100527,Kornelia,Ostręga,4,Samochód,58
100528,Grzegorz,Galos,4,Skuter,79
100529,Leon,Zdancewicz,4,Samochód,48
100530,Michał,Sadownik,4,Pieszo,28
100531,Cyprian,Kuszyk,2,Rower,3
100532,Mieszko,Ciećko,3,Samochód,24
100533,Sandra,Dziurla,1,Hulajnoga,85
100534,Ada,Gębura,4,Samochód,35
100535,Nataniel,Klemczak,2,Skuter,42
100536,Nicole,Borak,2,Rower,56
100537,Karol,Duc,3,Hulajnoga,90
100538,Janina,Fik,4,Pieszo,52
100539,Miłosz,Suchta,2,Samochód,32
100540,Olgierd,Sobel,3,Hulajnoga,40
100541,Albert,Misztela,2,Samochód,6
100542,Aleksander,Szpara,1,Pieszo,16
100543,Stefan,Polakiewicz,4,Rower,74
100544,Bartek,Wesoły,3,Pieszo,25
100545,Michał,Litwiniuk,1,Hulajnoga,75
100546,Borys,Frelek,3,Pieszo,71
100547,Ewa,Trąbka,1,Pieszo,45
100548,Jędrzej,Linda,2,Pieszo,71
100549,Kacper,Krzempek,3,Hulajnoga,11
100550,Tymoteusz,Pyc,2,Samochód,15
100551,Mikołaj,Piksa,4,Samochód,70
100552,Jacek,Barankiewicz,1,Pieszo,22
100553,Kajetan,Chwedczuk,3,Pieszo,28
100554,Cyprian,Pierchała,3,Pieszo,79
100555,Alan,Dziurdzia,3,Rower,52
100556,Paweł,Nałęcz,4,Hulajnoga,70
100557,Albert,Rzucidło,3,Rower,25
100558,Kornel,Apostel,3,Pieszo,20
100559,Krzysztof,Dziuda,1,Samochód,75
100560,Szymon,Kniaź,2,Rower,38
100561,Gustaw,Wacławiak,1,Skuter,43
100562,Marika,Krysik,4,Hulajnoga,83
100563,Albert,Witan,2,Pieszo,49
100564,Mateusz,Ubysz,3,Pieszo,78
100565,Daniel,Haremza,3,Rower,86
100566,Marika,Gołofit,1,Samochód,18
100567,Sandra,Miotke,1,Hulajnoga,6
100568,Aleks,Korda,4,Pieszo,40
100569,Bianka,Świć,4,Skuter,75
100570,Alex,Lament,3,Pieszo,83
100571,Maciej,Ciak,2,Samochód,33
100572,Aniela,Kupaj,1,Samochód,24
100573,Konrad,Zegadło,1,Pieszo,15
100574,Kalina,Janoszek,2,Pieszo,63
100575,Apolonia,Kyc,3,Rower,21
100576,Kajetan,Kulczak,4,Samochód,86
100577,Ernest,Jędral,3,Skuter,60
100578,Mariusz,Pokrzywa,4,Samochód,54
100579,Ida,Nieroda,2,Pieszo,47
100580,Emil,Szczypiór,3,Samochód,68
100581,Ksawery,Osik,2,Samochód,41
100582,Apolonia,Preś,1,Pieszo,40
100583,Lidia,Semenowicz,2,Samochód,50
100584,Urszula,Cylwik,3,Pieszo,25
100585,Kornelia,Tadla,1,Samochód,85
100586,Ida,Szatanik,4,Rower,19
100587,Andrzej,Oszust,2,Rower,62
100588,Patryk,Puc,3,Rower,86
100589,Wojciech,Rzeszutko,3,Skuter,42
100590,Jędrzej,Gąbka,1,Samochód,1
100591,Maks,Lenc,1,Skuter,5
100592,Maks,Mrotek,3,Pieszo,56
100593,Dorota,Szyguła,2,Skuter,85
100594,Marika,Bartuś,4,Skuter,56
100595,Julian,Leżoń,1,Pieszo,1
100596,Antoni,Czenczek,2,Skuter,5
100597,Malwina,Ochnik,1,Samochód,27
100598,Nela,Tadeusiak,2,Pieszo,45
100599,Sebastian,Małocha,3,Samochód,89
100600,Oskar,Rębiś,2,Samochód,73
100601,Adrian,Kostro,1,Skuter,38
100602,Wiktor,Barej,3,Skuter,85
100603,Kornel,Lemiesz,1,Rower,45
100604,Ewelina,Glazik,2,Pieszo,41
100605,Patryk,Neugebauer,3,Pieszo,16
100606,Norbert,Krysik,3,Skuter,62
100607,Kacper,Dębniak,3,Hulajnoga,37
100608,Tobiasz,Wereda,3,Pieszo,25
100609,Cyprian,Wajdzik,2,Hulajnoga,34
100610,Oliwier,Sarniak,1,Rower,34
100611,Tymon,Mazik,3,Pieszo,47
100612,Jacek,Berdzik,1,Rower,26
100613,Kamila,Cieciura,2,Skuter,58
100614,Klara,Durlik,1,Samochód,44
100615,Stefan,Siedlaczek,1,Samochód,16
100616,Konstanty,Domino,4,Rower,15
100617,Mieszko,Mętel,2,Hulajnoga,70
100618,Tola,Zdancewicz,3,Rower,22
100619,Mieszko,Skomra,2,Pieszo,57
100620,Mikołaj,Sroga,3,Skuter,28
100621,Olga,Staśko,4,Rower,73
100622,Liwia,Buś,1,Samochód,19
100623,Błażej,Szykuła,1,Rower,6
100624,Elżbieta,Mikołajewicz,3,Hulajnoga,72
100625,Kazimierz,Maszota,3,Skuter,55
100626,Mieszko,Jakimiak,4,Rower,81
100627,Krzysztof,Laszczyk,4,Pieszo,8
100628,Jeremi,Żakiewicz,2,Hulajnoga,27
100629,Ignacy,Cyroń,1,Rower,27
100630,Ewa,Pochroń,2,Hulajnoga,26
100631,Kornel,Pachla,1,Samochód,22
100632,Ewelina,Drobot,1,Samochód,33
100633,Inga,Szaj,2,Hulajnoga,66
100634,Juliusz,Bittner,3,Hulajnoga,64
100635,Tomasz,Bejma,2,Hulajnoga,47
100636,Monika,Szynkiewicz,1,Samochód,82
100637,Przemysław,Drewa,2,Hulajnoga,24
100638,Lidia,Siwka,1,Rower,44
100639,Angelika,Nieradzik,4,Hulajnoga,6
100640,Mariusz,Małż,1,Samochód,66
100641,Józef,Siebert,2,Skuter,3
100642,Fabian,Kościuszko,4,Hulajnoga,13
100643,Jacek,Boruń,3,Rower,28
100644,Julianna,Glanc,3,Hulajnoga,7
100645,Jerzy,Andrys,4,Rower,59
100646,Marcelina,Łaś,1,Samochód,37
100647,Kaja,Karczmarek,4,Skuter,31
100648,Szymon,Tylus,2,Samochód,79
100649,Tobiasz,Bilewicz,2,Samochód,57
100650,Jerzy,Duszczak,2,Samochód,52
100651,Arkadiusz,Tekiela,1,Rower,88
100652,Szymon,Jajko,3,Skuter,23
100653,Dagmara,Kocoł,1,Samochód,45
100654,Sonia,Franiak,4,Samochód,40
100655,Maksymilian,Giers,1,Rower,52
100656,Wiktor,Żuberek,4,Samochód,38
100657,Krzysztof,Plak,3,Skuter,6
100658,Konrad,Ziętal,3,Pieszo,64
100659,Emil,Behrendt,4,Skuter,17
100660,Tobiasz,Szymocha,4,Samochód,78
100661,Mieszko,Ciaś,4,Skuter,13
100662,Tomasz,Kornet,4,Samochód,60
100663,Blanka,Młyńczyk,3,Hulajnoga,9
100664,Tobiasz,Szyguła,1,Rower,26
100665,Maciej,Szymaniuk,2,Hulajnoga,56
100666,Kamila,Latoszek,3,Skuter,69
100667,Kaja,Szykuła,1,Pieszo,38
100668,Marcelina,Chwedczuk,2,Pieszo,26
100669,Ada,Jakoniuk,2,Hulajnoga,62
100670,Ewa,Trybuś,2,Rower,61
100671,Rafał,Linda,4,Hulajnoga,90
100672,Rozalia,Owczarczak,1,Skuter,43
100673,Jan,Herok,2,Hulajnoga,41
100674,Olgierd,Zawodnik,3,Samochód,32
100675,Roksana,Wika,3,Rower,4
100676,Kamila,Pyziak,1,Hulajnoga,5
100677,Adrianna,Łabuś,3,Hulajnoga,51
100678,Tomasz,Warczak,4,Hulajnoga,10
100679,Ignacy,Banachowicz,2,Skuter,55
100680,Róża,Ciereszko,2,Rower,64
100681,Wiktor,Nurkiewicz,2,Pieszo,55
100682,Dawid,Fabiszak,4,Rower,35
100683,Anastazja,Żelazo,2,Pieszo,81
100684,Julian,Zimoń,2,Samochód,43
100685,Adrianna,Sroga,1,Skuter,37
100686,Tymoteusz,Stachelek,4,Pieszo,8
100687,Justyna,Łapot,4,Pieszo,46
100688,Maurycy,Marcol,1,Skuter,84
100689,Ernest,Bojczuk,3,Hulajnoga,82
100690,Konrad,Fronia,3,Pieszo,21
100691,Janina,Komperda,1,Skuter,11
100692,Błażej,Nitek,2,Pieszo,8
100693,Kazimierz,Niewiara,2,Skuter,34
100694,Wiktor,Karczmarek,4,Skuter,31
100695,Radosław,Wajer,1,Samochód,74
100696,Sylwia,Gasek,2,Rower,36
100697,Konstanty,Futyma,4,Hulajnoga,65
100698,Olgierd,Fac,3,Pieszo,41
100699,Sandra,Michnowicz,3,Pieszo,85
100700,Konstanty,Barcz,3,Skuter,52
100701,Igor,Siedlarz,4,Rower,68
100702,Gaja,Martyka,2,Samochód,1
100703,Witold,Rząd,2,Skuter,70
100704,Robert,Pośnik,4,Pieszo,2
100705,Wojciech,Stypuła,3,Hulajnoga,63
100706,Monika,Pogorzelec,4,Skuter,16
100707,Kaja,Monkiewicz,2,Skuter,84
100708,Kajetan,Skonieczka,4,Rower,70
100709,Mateusz,Dąbkiewicz,2,Hulajnoga,90
100710,Daniel,Słomiany,2,Rower,5
100711,Eliza,Drozda,2,Rower,42
100712,Aurelia,Morawiak,3,Samochód,11
100713,Alex,Derek,4,Hulajnoga,86
100714,Gabriel,Klęk,1,Rower,26
100715,Ewelina,Kość,2,Pieszo,28
100716,Ernest,Czuryło,4,Rower,19
100717,Natasza,Matulewicz,3,Skuter,73
100718,Jakub,Cuch,4,Rower,75
100719,Iwo,Pitala,4,Skuter,56
100720,Tomasz,Glonek,1,Skuter,65
100721,Nataniel,Prostak,1,Hulajnoga,59
100722,Rozalia,Balcewicz,1,Skuter,67
100723,Konrad,Wakuła,3,Hulajnoga,45
100724,Aleksander,Jop,4,Skuter,18
100725,Urszula,Hankiewicz,1,Pieszo,51
100726,Monika,Chlebda,3,Pieszo,54
100727,Krzysztof,Sulik,4,Pieszo,77
100728,Ksawery,Ciuba,1,Hulajnoga,63
100729,Jacek,Ciesiółka,2,Skuter,38
100730,Ryszard,Sinkiewicz,3,Skuter,79
100731,Elżbieta,Augustynek,3,Hulajnoga,43
100732,Krystyna,Sura,1,Rower,44
100733,Łukasz,Węgrzynek,4,Rower,1
100734,Fabian,Malcher,2,Rower,61
100735,Łukasz,Bzdęga,2,Rower,75
100736,Ignacy,Chyb,4,Skuter,54
100737,Malwina,Skubała,4,Pieszo,47
100738,Paweł,Filusz,2,Samochód,83
100739,Ernest,Wojtalewicz,1,Rower,85
100740,Dorota,Gałaj,4,Samochód,70
100741,Klara,Jamroz,1,Samochód,30
100742,Roksana,Chmielak,2,Hulajnoga,48
100743,Alex,Nieścior,4,Rower,75
100744,Kalina,Fijoł,3,Pieszo,4
100745,Mikołaj,Bittner,1,Pieszo,49
100746,Artur,Kłosiewicz,3,Samochód,88
100747,Filip,Nastaj,3,Hulajnoga,75
100748,Rafał,Paściak,2,Rower,47
100749,Szymon,Maleszka,1,Samochód,73
100750,Karol,Grunt,1,Pieszo,71
100751,Aurelia,Hirsch,1,Rower,15
100752,Tymoteusz,Kłósek,4,Skuter,48
100753,Eliza,Jargiło,3,Samochód,45
100754,Janina,Piersa,1,Samochód,90
100755,Norbert,Pociask,1,Skuter,24
100756,Wiktor,Hamerla,2,Rower,2
100757,Gustaw,Hrynkiewicz,2,Rower,52
100758,Bianka,Dyja,1,Pieszo,64
100759,Malwina,Skolik,2,Hulajnoga,25
100760,Marcel,Haremza,3,Hulajnoga,32
100761,Sebastian,Rychcik,3,Rower,67
100762,Eliza,Leszkiewicz,3,Samochód,43
100763,Igor,Biegała,3,Hulajnoga,55
100764,Kornel,Matyszczak,3,Hulajnoga,54
100765,Oliwier,Świtaj,3,Pieszo,9
100766,Norbert,Furgała,3,Rower,1
100767,Dawid,Kucz,2,Rower,69
100768,Mateusz,Kuśka,4,Rower,58
100769,Natasza,Łepek,4,Samochód,45
100770,Lidia,Kuzior,2,Samochód,45
100771,Natasza,Pazera,2,Rower,70
100772,Witold,Pabis,1,Skuter,84
100773,Konstanty,Tałaj,2,Rower,64
100774,Elżbieta,Maćczak,2,Pieszo,20
100775,Kamila,Jędrusiak,3,Hulajnoga,37
100776,Mikołaj,Albin,2,Samochód,34
100777,Marianna,Solich,2,Hulajnoga,10
100778,Tola,Jędruszczak,3,Samochód,16
100779,Julian,Fedyk,2,Hulajnoga,26
100780,Miłosz,Bystrek,2,Skuter,11
100781,Jan,Siedlarz,4,Hulajnoga,43
100782,Patryk,Haraburda,3,Samochód,10
100783,Angelika,Minkina,2,Samochód,13
100784,Karina,Wochna,1,Samochód,59
100785,Kazimierz,Frącz,3,Samochód,21
100786,Kazimierz,Jagieło,4,Skuter,0
100787,Adrianna,Rosłon,4,Skuter,81
100788,Julian,Drobek,4,Hulajnoga,38
100789,Piotr,Kolanko,3,Samochód,29
100790,Aniela,Grzeszkowiak,2,Rower,72
100791,Borys,Stojak,3,Pieszo,24
100792,Kazimierz,Wyrwał,3,Skuter,53
100793,Tadeusz,Glanc,2,Hulajnoga,74
100794,Anna Maria,Lada,1,Rower,56
100795,Liwia,Glazer,2,Pieszo,22
100796,Julita,Leśna,1,Hulajnoga,39
100797,Adam,Czochara,2,Hulajnoga,11
100798,Wiktor,Ludwisiak,4,Hulajnoga,20
100799,Borys,Mycek,3,Samochód,5
100800,Bianka,Piekart,4,Hulajnoga,21
100801,Wiktor,Basak,4,Pieszo,53
100802,Dagmara,Kościelak,2,Pieszo,89
100803,Fabian,Bąbol,4,Hulajnoga,6
100804,Andrzej,Kidoń,3,Skuter,70
100805,Melania,Strządała,2,Rower,11
100806,Jan,Bogdał,3,Rower,87
100807,Jan,Małysiak,3,Hulajnoga,38
100808,Ida,Basak,3,Rower,8
100809,Justyna,Bilik,2,Rower,60
100810,Dorota,Łyjak,1,Samochód,59
100811,Julian,Broniek,4,Pieszo,12
100812,Arkadiusz,Czerniec,1,Skuter,90
100813,Maurycy,Cąkała,3,Pieszo,14
100814,Justyna,Rodzeń,4,Hulajnoga,47
100815,Cezary,Trybuś,2,Rower,88
100816,Kajetan,Zadka,4,Hulajnoga,17
100817,Igor,Janasz,2,Skuter,51
100818,Albert,Oczkowicz,1,Hulajnoga,3
100819,Nikodem,Reszke,3,Samochód,8
100820,Mariusz,Brygoła,2,Rower,74
100821,Błażej,Rogula,2,Rower,12
100822,Monika,Anders,3,Samochód,8
100823,Rozalia,Wasążnik,2,Hulajnoga,71
100824,Kamil,Słoboda,3,Rower,87
100825,Konrad,Podgórny,1,Skuter,0
100826,Konstanty,Kościelak,1,Samochód,84
100827,Ernest,Goss,4,Rower,45
100828,Malwina,Albin,4,Samochód,39
100829,Julianna,Surdyk,1,Samochód,90
100830,Jeremi,Kasper,1,Samochód,63
100831,Sandra,Duniec,4,Samochód,70
100832,Marcin,Gal,1,Samochód,3
100833,Stanisław,Behrendt,1,Samochód,47
100834,Rozalia,Lemiesz,4,Pieszo,47
100835,Tymoteusz,Gałaj,3,Rower,28
100836,Marika,Cop,4,Samochód,14
100837,Kalina,Smal,4,Rower,72
100838,Liwia,Darłak,1,Rower,83
100839,Kalina,Fydrych,3,Skuter,8
100840,Kalina,Pryk,3,Rower,79
100841,Ewa,Gwizdek,3,Samochód,31
100842,Mateusz,Borysiewicz,4,Rower,32
100843,Piotr,Sudak,1,Hulajnoga,4
100844,Iwo,Wojtanowicz,4,Pieszo,30
100845,Alan,Gierach,2,Rower,14
100846,Olaf,Kostek,3,Skuter,82
100847,Eryk,Milej,1,Skuter,35
100848,Olaf,Hrynkiewicz,1,Rower,68
100849,Wojciech,Buława,1,Skuter,63
100850,Tymoteusz,Basak,4,Samochód,77
100851,Kalina,Sieg,2,Samochód,51
100852,Aleks,Ligas,1,Skuter,17
100853,Stefan,Rogula,1,Skuter,87
100854,Monika,Duczek,3,Rower,85
100855,Maciej,Skiepko,3,Pieszo,30
100856,Przemysław,Wielgat,3,Samochód,66
100857,Emil,Bobak,4,Samochód,63
100858,Natan,Grochowina,2,Samochód,36
100859,Dagmara,Mortka,4,Hulajnoga,53
100860,Kajetan,Kucharz,1,Rower,83
100861,Maks,Frydel,2,Samochód,75
100862,Mariusz,Janczura,3,Skuter,58
100863,Maks,Roj,4,Rower,78
100864,Ida,Denkiewicz,3,Skuter,5
100865,Kaja,Malcherek,4,Samochód,12
100866,Kacper,Roś,4,Samochód,90
100867,Eryk,Kobryń,4,Hulajnoga,50
100868,Norbert,Dudczak,2,Samochód,59
100869,Nataniel,Gumieniak,2,Samochód,28
100870,Marek,Podgórny,2,Samochód,41
100871,Kajetan,Tałaj,1,Hulajnoga,59
100872,Mateusz,Świtaj,2,Pieszo,85
100873,Józef,Zander,4,Skuter,6
100874,Olgierd,Gawliczek,1,Skuter,74
100875,Tomasz,Wyrwich,2,Skuter,56
100876,Tola,Welenc,2,Rower,27
100877,Michał,Księżak,1,Samochód,1
100878,Filip,Getka,4,Skuter,78
100879,Jeremi,Sznura,3,Pieszo,32
100880,Alan,Gadzina,2,Skuter,13
100881,Olga,Klyszcz,3,Skuter,65
100882,Aurelia,Kosak,2,Skuter,57
100883,Krystian,Herok,3,Rower,15
100884,Paweł,Podleśna,2,Skuter,13
100885,Arkadiusz,Stachów,2,Hulajnoga,5
100886,Mieszko,Klisz,1,Hulajnoga,66
100887,Jakub,Olbrych,4,Pieszo,6
100888,Dominik,Kacperek,3,Rower,19
100889,Urszula,Ubysz,1,Pieszo,52
100890,Tomasz,Galos,2,Skuter,34
100891,Kaja,Żurawik,1,Skuter,75
100892,Nataniel,Rok,1,Hulajnoga,87
100893,Liwia,Zach,1,Samochód,72
100894,Mieszko,Westfal,4,Hulajnoga,86
100895,Bartek,Kastelik,4,Skuter,54
100896,Gustaw,Trzpil,2,Hulajnoga,65
100897,Julian,Groborz,1,Skuter,77
100898,Bruno,Stranc,1,Rower,1
100899,Julita,Ptok,3,Hulajnoga,8
100900,Mateusz,Bryndza,2,Samochód,53
100901,Eryk,Michniak,2,Pieszo,44
100902,Tymon,Topa,3,Samochód,79
100903,Anita,Masny,1,Hulajnoga,15
100904,Grzegorz,Kłosowicz,1,Hulajnoga,70
100905,Emil,Maćków,3,Skuter,63
100906,Aleksander,Borzych,1,Samochód,85
100907,Julita,Nabiałek,4,Skuter,86
100908,Marcelina,Iwańczyk,4,Rower,26
100909,Sylwia,Szmaj,3,Samochód,4
100910,Julian,Kenig,4,Samochód,48
100911,Rafał,Hinca,2,Skuter,49
100912,Hubert,Steuer,4,Rower,72
100913,Konrad,Machowicz,1,Rower,14
100914,Igor,Paszkowiak,2,Samochód,30
100915,Damian,Kosz,3,Pieszo,18
100916,Ewelina,Wittbrodt,1,Rower,18
100917,Tadeusz,Welenc,3,Samochód,10
100918,Sara,Zięciak,4,Pieszo,67
100919,Jeremi,Olchawa,2,Hulajnoga,27
100920,Tola,Elert,4,Samochód,33
100921,Aurelia,Hanc,3,Rower,19
100922,Józef,Wojak,4,Rower,45
100923,Mariusz,Mostek,1,Hulajnoga,65
100924,Tadeusz,Pinda,2,Hulajnoga,22
100925,Wojciech,Sroga,3,Skuter,21
100926,Nela,Smardz,1,Samochód,48
100927,Norbert,Mich,2,Hulajnoga,12
100928,Natan,Kargol,3,Hulajnoga,85
100929,Eliza,Stupak,2,Samochód,43
100930,Anita,Kobel,2,Samochód,3
100931,Marianna,Seta,2,Rower,58
100932,Elżbieta,Bojdo,2,Samochód,14
100933,Marcel,Bejger,2,Rower,47
100934,Kalina,Jessa,3,Skuter,26
100935,Julian,Dzwonnik,4,Pieszo,89
100936,Kajetan,Niemczuk,1,Pieszo,27
